strategy_type,params,avg_deflated_sharpe,avg_sharpe,avg_return,avg_trades,cv_scores
longs_only,"{'min_confidence_threshold': 0.5, 'max_entries_per_position': 3, 'position_size_pct': 0.1, 'stop_loss_atr_multiplier': 2.0, 'take_profit_atr_multiplier': 3.0, 'move_sl_to_be_coef': 2.5, 'sl_to_be_add_pips_coef': 3.5, 'rsi_period': 14, 'bb_period': 20, 'bb_std': 2.0, 'momentum_period': 14, 'volume_threshold': 1.0, 'breakout_threshold': 0.001, 'touch_tolerance': 0.001}",-3.874447526501352,6.564619480472187,0.06762442686723032,92.2,"[np.float64(-4.471951008638223), np.float64(-1.9829745881896226), np.float64(-4.310686094783808), np.float64(-4.169945863665398), np.float64(-4.43668007722971)]"
longs_only,"{'min_confidence_threshold': 0.5, 'max_entries_per_position': 3, 'position_size_pct': 0.1, 'stop_loss_atr_multiplier': 2.0, 'take_profit_atr_multiplier': 3.0, 'move_sl_to_be_coef': 2.5, 'sl_to_be_add_pips_coef': 4.5, 'rsi_period': 14, 'bb_period': 20, 'bb_std': 2.0, 'momentum_period': 14, 'volume_threshold': 1.0, 'breakout_threshold': 0.001, 'touch_tolerance': 0.001}",-6.944960839469357,7.829594865039192,0.10617393709624348,92.2,"[np.float64(-7.593559477211069), np.float64(-3.8184961815174474), np.float64(-6.900189545276738), np.float64(-7.982271178012924), np.float64(-8.430287815328603)]"
longs_only,"{'min_confidence_threshold': 0.5, 'max_entries_per_position': 3, 'position_size_pct': 0.1, 'stop_loss_atr_multiplier': 2.0, 'take_profit_atr_multiplier': 3.0, 'move_sl_to_be_coef': 3.0, 'sl_to_be_add_pips_coef': 3.5, 'rsi_period': 14, 'bb_period': 20, 'bb_std': 2.0, 'momentum_period': 14, 'volume_threshold': 1.0, 'breakout_threshold': 0.001, 'touch_tolerance': 0.001}",-2.3833117135074877,5.776837418205228,0.054751448005334956,92.2,"[np.float64(-2.0965946099476733), np.float64(-0.8470812349099097), np.float64(-3.3736713993371277), np.float64(-3.005923586316919), np.float64(-2.593287737025808)]"
longs_only,"{'min_confidence_threshold': 0.5, 'max_entries_per_position': 3, 'position_size_pct': 0.1, 'stop_loss_atr_multiplier': 2.0, 'take_profit_atr_multiplier': 3.0, 'move_sl_to_be_coef': 3.0, 'sl_to_be_add_pips_coef': 4.5, 'rsi_period': 14, 'bb_period': 20, 'bb_std': 2.0, 'momentum_period': 14, 'volume_threshold': 1.0, 'breakout_threshold': 0.001, 'touch_tolerance': 0.001}",-4.889185375093401,6.996606470731099,0.0874914099805417,92.2,"[np.float64(-4.633828414903728), np.float64(-2.0642306838368167), np.float64(-5.553532560427281), np.float64(-6.381662454885963), np.float64(-5.812672761413218)]"
longs_only,"{'min_confidence_threshold': 0.5, 'max_entries_per_position': 3, 'position_size_pct': 0.1, 'stop_loss_atr_multiplier': 2.0, 'take_profit_atr_multiplier': 4.0, 'move_sl_to_be_coef': 2.5, 'sl_to_be_add_pips_coef': 3.5, 'rsi_period': 14, 'bb_period': 20, 'bb_std': 2.0, 'momentum_period': 14, 'volume_threshold': 1.0, 'breakout_threshold': 0.001, 'touch_tolerance': 0.001}",-5.550970016946329,7.289209708258466,0.08100814739069295,92.2,"[np.float64(-6.090270690134003), np.float64(-4.238927447937159), np.float64(-3.3838388127344934), np.float64(-7.310146767842761), np.float64(-6.731666366083229)]"
longs_only,"{'min_confidence_threshold': 0.5, 'max_entries_per_position': 3, 'position_size_pct': 0.1, 'stop_loss_atr_multiplier': 2.0, 'take_profit_atr_multiplier': 4.0, 'move_sl_to_be_coef': 2.5, 'sl_to_be_add_pips_coef': 4.5, 'rsi_period': 14, 'bb_period': 20, 'bb_std': 2.0, 'momentum_period': 14, 'volume_threshold': 1.0, 'breakout_threshold': 0.001, 'touch_tolerance': 0.001}",-8.462120135688208,8.3594424278245,0.11850335566643977,92.2,"[np.float64(-9.430491291555128), np.float64(-6.196818573431093), np.float64(-5.648643834429678), np.float64(-10.852444304211872), np.float64(-10.18220267481327)]"
longs_only,"{'min_confidence_threshold': 0.5, 'max_entries_per_position': 3, 'position_size_pct': 0.1, 'stop_loss_atr_multiplier': 2.0, 'take_profit_atr_multiplier': 4.0, 'move_sl_to_be_coef': 3.0, 'sl_to_be_add_pips_coef': 3.5, 'rsi_period': 14, 'bb_period': 20, 'bb_std': 2.0, 'momentum_period': 14, 'volume_threshold': 1.0, 'breakout_threshold': 0.001, 'touch_tolerance': 0.001}",-3.8923631671046635,6.552797068022107,0.06800255678531911,92.2,"[np.float64(-2.5568779772870074), np.float64(-3.117897071458257), np.float64(-2.709629094562527), np.float64(-6.088201849241945), np.float64(-4.989209842973582)]"
longs_only,"{'min_confidence_threshold': 0.5, 'max_entries_per_position': 3, 'position_size_pct': 0.1, 'stop_loss_atr_multiplier': 2.0, 'take_profit_atr_multiplier': 4.0, 'move_sl_to_be_coef': 3.0, 'sl_to_be_add_pips_coef': 4.5, 'rsi_period': 14, 'bb_period': 20, 'bb_std': 2.0, 'momentum_period': 14, 'volume_threshold': 1.0, 'breakout_threshold': 0.001, 'touch_tolerance': 0.001}",-6.19604715838013,7.536171126708888,0.09907137367999823,92.2,"[np.float64(-4.8736969515827635), np.float64(-4.6207508461945075), np.float64(-4.59544525937797), np.float64(-9.153741327531618), np.float64(-7.736601407213796)]"
longs_only,"{'min_confidence_threshold': 0.5, 'max_entries_per_position': 3, 'position_size_pct': 0.15, 'stop_loss_atr_multiplier': 1.5, 'take_profit_atr_multiplier': 2.5, 'move_sl_to_be_coef': 2.5, 'sl_to_be_add_pips_coef': 3.5, 'rsi_period': 14, 'bb_period': 20, 'bb_std': 2.0, 'momentum_period': 14, 'volume_threshold': 1.0, 'breakout_threshold': 0.001, 'touch_tolerance': 0.001}",-5.499118665428837,7.289863579075063,0.06815357374842093,92.2,"[np.float64(-5.096375886607964), np.float64(-4.061886022941119), np.float64(-7.051553222333637), np.float64(-5.160449484658364), np.float64(-6.125328710603096)]"
longs_only,"{'min_confidence_threshold': 0.5, 'max_entries_per_position': 3, 'position_size_pct': 0.15, 'stop_loss_atr_multiplier': 1.5, 'take_profit_atr_multiplier': 2.5, 'move_sl_to_be_coef': 2.5, 'sl_to_be_add_pips_coef': 4.5, 'rsi_period': 14, 'bb_period': 20, 'bb_std': 2.0, 'momentum_period': 14, 'volume_threshold': 1.0, 'breakout_threshold': 0.001, 'touch_tolerance': 0.001}",-8.571916758107774,8.41867039698074,0.10781471900211845,92.2,"[np.float64(-8.174639927250464), np.float64(-5.949777332799199), np.float64(-9.5231908179033), np.float64(-8.95114503574343), np.float64(-10.26083067684248)]"
longs_only,"{'min_confidence_threshold': 0.5, 'max_entries_per_position': 3, 'position_size_pct': 0.15, 'stop_loss_atr_multiplier': 1.5, 'take_profit_atr_multiplier': 2.5, 'move_sl_to_be_coef': 3.0, 'sl_to_be_add_pips_coef': 3.5, 'rsi_period': 14, 'bb_period': 20, 'bb_std': 2.0, 'momentum_period': 14, 'volume_threshold': 1.0, 'breakout_threshold': 0.001, 'touch_tolerance': 0.001}",-3.758978345531047,6.500743120062023,0.05437261604470021,92.2,"[np.float64(-2.5639650758733263), np.float64(-2.5406871550919945), np.float64(-5.822719020934169), np.float64(-3.8858127415134596), np.float64(-3.981707734242282)]"
longs_only,"{'min_confidence_threshold': 0.5, 'max_entries_per_position': 3, 'position_size_pct': 0.15, 'stop_loss_atr_multiplier': 1.5, 'take_profit_atr_multiplier': 2.5, 'move_sl_to_be_coef': 3.0, 'sl_to_be_add_pips_coef': 4.5, 'rsi_period': 14, 'bb_period': 20, 'bb_std': 2.0, 'momentum_period': 14, 'volume_threshold': 1.0, 'breakout_threshold': 0.001, 'touch_tolerance': 0.001}",-6.293552759455255,7.589585274710399,0.08847155713251649,92.2,"[np.float64(-5.134472184788311), np.float64(-3.9834476550949955), np.float64(-7.884752872915244), np.float64(-7.207017820875911), np.float64(-7.258073263601817)]"
longs_only,"{'min_confidence_threshold': 0.5, 'max_entries_per_position': 3, 'position_size_pct': 0.15, 'stop_loss_atr_multiplier': 1.5, 'take_profit_atr_multiplier': 3.0, 'move_sl_to_be_coef': 2.5, 'sl_to_be_add_pips_coef': 3.5, 'rsi_period': 14, 'bb_period': 20, 'bb_std': 2.0, 'momentum_period': 14, 'volume_threshold': 1.0, 'breakout_threshold': 0.001, 'touch_tolerance': 0.001}",-6.77086996564479,7.793664130397386,0.07577233023116167,92.2,"[np.float64(-6.9321986928153345), np.float64(-5.128272046513992), np.float64(-7.86992223400827), np.float64(-7.069596508663696), np.float64(-6.854360346222658)]"
longs_only,"{'min_confidence_threshold': 0.5, 'max_entries_per_position': 3, 'position_size_pct': 0.15, 'stop_loss_atr_multiplier': 1.5, 'take_profit_atr_multiplier': 3.0, 'move_sl_to_be_coef': 2.5, 'sl_to_be_add_pips_coef': 4.5, 'rsi_period': 14, 'bb_period': 20, 'bb_std': 2.0, 'momentum_period': 14, 'volume_threshold': 1.0, 'breakout_threshold': 0.001, 'touch_tolerance': 0.001}",-9.642898548231113,8.775194243935678,0.11432184046017484,92.2,"[np.float64(-9.721954323492149), np.float64(-6.9933320261425145), np.float64(-10.329932747052554), np.float64(-10.538686875571267), np.float64(-10.630586768897082)]"
longs_only,"{'min_confidence_threshold': 0.5, 'max_entries_per_position': 3, 'position_size_pct': 0.15, 'stop_loss_atr_multiplier': 1.5, 'take_profit_atr_multiplier': 3.0, 'move_sl_to_be_coef': 3.0, 'sl_to_be_add_pips_coef': 3.5, 'rsi_period': 14, 'bb_period': 20, 'bb_std': 2.0, 'momentum_period': 14, 'volume_threshold': 1.0, 'breakout_threshold': 0.001, 'touch_tolerance': 0.001}",-5.07063195233315,7.107908523725671,0.0630501620065129,92.2,"[np.float64(-4.219735754494526), np.float64(-3.743548317432194), np.float64(-6.763259932834752), np.float64(-5.785798396963224), np.float64(-4.840817359941052)]"
longs_only,"{'min_confidence_threshold': 0.5, 'max_entries_per_position': 3, 'position_size_pct': 0.15, 'stop_loss_atr_multiplier': 1.5, 'take_profit_atr_multiplier': 3.0, 'move_sl_to_be_coef': 3.0, 'sl_to_be_add_pips_coef': 4.5, 'rsi_period': 14, 'bb_period': 20, 'bb_std': 2.0, 'momentum_period': 14, 'volume_threshold': 1.0, 'breakout_threshold': 0.001, 'touch_tolerance': 0.001}",-7.422796531780979,8.019434886183976,0.09579012398171963,92.2,"[np.float64(-6.576307843203227), np.float64(-5.139077879662275), np.float64(-8.824752381869141), np.float64(-8.781733848468038), np.float64(-7.792110705702212)]"
longs_only,"{'min_confidence_threshold': 0.5, 'max_entries_per_position': 3, 'position_size_pct': 0.15, 'stop_loss_atr_multiplier': 1.5, 'take_profit_atr_multiplier': 4.0, 'move_sl_to_be_coef': 2.5, 'sl_to_be_add_pips_coef': 3.5, 'rsi_period': 14, 'bb_period': 20, 'bb_std': 2.0, 'momentum_period': 14, 'volume_threshold': 1.0, 'breakout_threshold': 0.001, 'touch_tolerance': 0.001}",-8.844215576625597,8.51467013255631,0.08921222931163879,92.2,"[np.float64(-8.519254067877533), np.float64(-8.241045060073965), np.float64(-6.8008089615243055), np.float64(-11.010363043237684), np.float64(-9.649606750414502)]"
longs_only,"{'min_confidence_threshold': 0.5, 'max_entries_per_position': 3, 'position_size_pct': 0.15, 'stop_loss_atr_multiplier': 1.5, 'take_profit_atr_multiplier': 4.0, 'move_sl_to_be_coef': 2.5, 'sl_to_be_add_pips_coef': 4.5, 'rsi_period': 14, 'bb_period': 20, 'bb_std': 2.0, 'momentum_period': 14, 'volume_threshold': 1.0, 'breakout_threshold': 0.001, 'touch_tolerance': 0.001}",-11.434058099261756,9.320558047622658,0.12649681441221497,92.2,"[np.float64(-11.449856961130775), np.float64(-10.043919489627058), np.float64(-9.106476671169172), np.float64(-13.90580137407927), np.float64(-12.6642360003025)]"
longs_only,"{'min_confidence_threshold': 0.5, 'max_entries_per_position': 3, 'position_size_pct': 0.15, 'stop_loss_atr_multiplier': 1.5, 'take_profit_atr_multiplier': 4.0, 'move_sl_to_be_coef': 3.0, 'sl_to_be_add_pips_coef': 3.5, 'rsi_period': 14, 'bb_period': 20, 'bb_std': 2.0, 'momentum_period': 14, 'volume_threshold': 1.0, 'breakout_threshold': 0.001, 'touch_tolerance': 0.001}",-7.047721198176461,7.871508477014683,0.07667042353697387,92.2,"[np.float64(-4.684874783771671), np.float64(-6.994632679000806), np.float64(-5.968321470039201), np.float64(-9.748727946929357), np.float64(-7.842049111141269)]"
longs_only,"{'min_confidence_threshold': 0.5, 'max_entries_per_position': 3, 'position_size_pct': 0.15, 'stop_loss_atr_multiplier': 1.5, 'take_profit_atr_multiplier': 4.0, 'move_sl_to_be_coef': 3.0, 'sl_to_be_add_pips_coef': 4.5, 'rsi_period': 14, 'bb_period': 20, 'bb_std': 2.0, 'momentum_period': 14, 'volume_threshold': 1.0, 'breakout_threshold': 0.001, 'touch_tolerance': 0.001}",-9.081593427843895,8.582721041996601,0.10773924043165299,92.2,"[np.float64(-6.877180297881841), np.float64(-8.457972760834506), np.float64(-7.908164447078795), np.float64(-12.104895364349037), np.float64(-10.059754269075292)]"
longs_only,"{'min_confidence_threshold': 0.5, 'max_entries_per_position': 3, 'position_size_pct': 0.15, 'stop_loss_atr_multiplier': 2.0, 'take_profit_atr_multiplier': 2.5, 'move_sl_to_be_coef': 2.5, 'sl_to_be_add_pips_coef': 3.5, 'rsi_period': 14, 'bb_period': 20, 'bb_std': 2.0, 'momentum_period': 14, 'volume_threshold': 1.0, 'breakout_threshold': 0.001, 'touch_tolerance': 0.001}",-2.900769662554592,6.067643145723085,0.06011313562798072,92.2,"[np.float64(-2.9048669872808364), np.float64(-1.2846200948748632), np.float64(-3.6632904858961943), np.float64(-2.734610263305836), np.float64(-3.9164604814152293)]"
longs_only,"{'min_confidence_threshold': 0.5, 'max_entries_per_position': 3, 'position_size_pct': 0.15, 'stop_loss_atr_multiplier': 2.0, 'take_profit_atr_multiplier': 2.5, 'move_sl_to_be_coef': 2.5, 'sl_to_be_add_pips_coef': 4.5, 'rsi_period': 14, 'bb_period': 20, 'bb_std': 2.0, 'momentum_period': 14, 'volume_threshold': 1.0, 'breakout_threshold': 0.001, 'touch_tolerance': 0.001}",-6.0762965262662645,7.490276204785117,0.09977428088167824,92.2,"[np.float64(-6.182059082742417), np.float64(-3.06113430628799), np.float64(-6.28963179730215), np.float64(-6.659852153312865), np.float64(-8.1888052916859)]"
longs_only,"{'min_confidence_threshold': 0.5, 'max_entries_per_position': 3, 'position_size_pct': 0.15, 'stop_loss_atr_multiplier': 2.0, 'take_profit_atr_multiplier': 2.5, 'move_sl_to_be_coef': 3.0, 'sl_to_be_add_pips_coef': 3.5, 'rsi_period': 14, 'bb_period': 20, 'bb_std': 2.0, 'momentum_period': 14, 'volume_threshold': 1.0, 'breakout_threshold': 0.001, 'touch_tolerance': 0.001}",-1.4387752219054435,5.161608590510332,0.04618136728701343,92.2,"[np.float64(-0.8119525181918928), np.float64(-0.13236012931428304), np.float64(-2.6226151319198627), np.float64(-1.6372680195474696), np.float64(-1.989680310553709)]"
longs_only,"{'min_confidence_threshold': 0.5, 'max_entries_per_position': 3, 'position_size_pct': 0.15, 'stop_loss_atr_multiplier': 2.0, 'take_profit_atr_multiplier': 2.5, 'move_sl_to_be_coef': 3.0, 'sl_to_be_add_pips_coef': 4.5, 'rsi_period': 14, 'bb_period': 20, 'bb_std': 2.0, 'momentum_period': 14, 'volume_threshold': 1.0, 'breakout_threshold': 0.001, 'touch_tolerance': 0.001}",-4.003643685014595,6.581650763043584,0.08028030837482972,92.2,"[np.float64(-3.3792916778554187), np.float64(-1.2955697598165408), np.float64(-4.826362670166215), np.float64(-5.089187581778654), np.float64(-5.42780673545615)]"
longs_only,"{'min_confidence_threshold': 0.5, 'max_entries_per_position': 3, 'position_size_pct': 0.15, 'stop_loss_atr_multiplier': 2.0, 'take_profit_atr_multiplier': 3.0, 'move_sl_to_be_coef': 2.5, 'sl_to_be_add_pips_coef': 3.5, 'rsi_period': 14, 'bb_period': 20, 'bb_std': 2.0, 'momentum_period': 14, 'volume_threshold': 1.0, 'breakout_threshold': 0.001, 'touch_tolerance': 0.001}",-3.874447526501352,6.564619480472187,0.06762442686723032,92.2,"[np.float64(-4.471951008638223), np.float64(-1.9829745881896226), np.float64(-4.310686094783808), np.float64(-4.169945863665398), np.float64(-4.43668007722971)]"
longs_only,"{'min_confidence_threshold': 0.5, 'max_entries_per_position': 3, 'position_size_pct': 0.15, 'stop_loss_atr_multiplier': 2.0, 'take_profit_atr_multiplier': 3.0, 'move_sl_to_be_coef': 2.5, 'sl_to_be_add_pips_coef': 4.5, 'rsi_period': 14, 'bb_period': 20, 'bb_std': 2.0, 'momentum_period': 14, 'volume_threshold': 1.0, 'breakout_threshold': 0.001, 'touch_tolerance': 0.001}",-6.944960839469357,7.829594865039192,0.10617393709624348,92.2,"[np.float64(-7.593559477211069), np.float64(-3.8184961815174474), np.float64(-6.900189545276738), np.float64(-7.982271178012924), np.float64(-8.430287815328603)]"
longs_only,"{'min_confidence_threshold': 0.5, 'max_entries_per_position': 3, 'position_size_pct': 0.15, 'stop_loss_atr_multiplier': 2.0, 'take_profit_atr_multiplier': 3.0, 'move_sl_to_be_coef': 3.0, 'sl_to_be_add_pips_coef': 3.5, 'rsi_period': 14, 'bb_period': 20, 'bb_std': 2.0, 'momentum_period': 14, 'volume_threshold': 1.0, 'breakout_threshold': 0.001, 'touch_tolerance': 0.001}",-2.3833117135074877,5.776837418205228,0.054751448005334956,92.2,"[np.float64(-2.0965946099476733), np.float64(-0.8470812349099097), np.float64(-3.3736713993371277), np.float64(-3.005923586316919), np.float64(-2.593287737025808)]"
longs_only,"{'min_confidence_threshold': 0.5, 'max_entries_per_position': 3, 'position_size_pct': 0.15, 'stop_loss_atr_multiplier': 2.0, 'take_profit_atr_multiplier': 3.0, 'move_sl_to_be_coef': 3.0, 'sl_to_be_add_pips_coef': 4.5, 'rsi_period': 14, 'bb_period': 20, 'bb_std': 2.0, 'momentum_period': 14, 'volume_threshold': 1.0, 'breakout_threshold': 0.001, 'touch_tolerance': 0.001}",-4.889185375093401,6.996606470731099,0.0874914099805417,92.2,"[np.float64(-4.633828414903728), np.float64(-2.0642306838368167), np.float64(-5.553532560427281), np.float64(-6.381662454885963), np.float64(-5.812672761413218)]"
longs_only,"{'min_confidence_threshold': 0.5, 'max_entries_per_position': 3, 'position_size_pct': 0.15, 'stop_loss_atr_multiplier': 2.0, 'take_profit_atr_multiplier': 4.0, 'move_sl_to_be_coef': 2.5, 'sl_to_be_add_pips_coef': 3.5, 'rsi_period': 14, 'bb_period': 20, 'bb_std': 2.0, 'momentum_period': 14, 'volume_threshold': 1.0, 'breakout_threshold': 0.001, 'touch_tolerance': 0.001}",-5.550970016946329,7.289209708258466,0.08100814739069295,92.2,"[np.float64(-6.090270690134003), np.float64(-4.238927447937159), np.float64(-3.3838388127344934), np.float64(-7.310146767842761), np.float64(-6.731666366083229)]"
longs_only,"{'min_confidence_threshold': 0.5, 'max_entries_per_position': 3, 'position_size_pct': 0.15, 'stop_loss_atr_multiplier': 2.0, 'take_profit_atr_multiplier': 4.0, 'move_sl_to_be_coef': 2.5, 'sl_to_be_add_pips_coef': 4.5, 'rsi_period': 14, 'bb_period': 20, 'bb_std': 2.0, 'momentum_period': 14, 'volume_threshold': 1.0, 'breakout_threshold': 0.001, 'touch_tolerance': 0.001}",-8.462120135688208,8.3594424278245,0.11850335566643977,92.2,"[np.float64(-9.430491291555128), np.float64(-6.196818573431093), np.float64(-5.648643834429678), np.float64(-10.852444304211872), np.float64(-10.18220267481327)]"
longs_only,"{'min_confidence_threshold': 0.5, 'max_entries_per_position': 3, 'position_size_pct': 0.15, 'stop_loss_atr_multiplier': 2.0, 'take_profit_atr_multiplier': 4.0, 'move_sl_to_be_coef': 3.0, 'sl_to_be_add_pips_coef': 3.5, 'rsi_period': 14, 'bb_period': 20, 'bb_std': 2.0, 'momentum_period': 14, 'volume_threshold': 1.0, 'breakout_threshold': 0.001, 'touch_tolerance': 0.001}",-3.8923631671046635,6.552797068022107,0.06800255678531911,92.2,"[np.float64(-2.5568779772870074), np.float64(-3.117897071458257), np.float64(-2.709629094562527), np.float64(-6.088201849241945), np.float64(-4.989209842973582)]"
longs_only,"{'min_confidence_threshold': 0.5, 'max_entries_per_position': 3, 'position_size_pct': 0.15, 'stop_loss_atr_multiplier': 2.0, 'take_profit_atr_multiplier': 4.0, 'move_sl_to_be_coef': 3.0, 'sl_to_be_add_pips_coef': 4.5, 'rsi_period': 14, 'bb_period': 20, 'bb_std': 2.0, 'momentum_period': 14, 'volume_threshold': 1.0, 'breakout_threshold': 0.001, 'touch_tolerance': 0.001}",-6.19604715838013,7.536171126708888,0.09907137367999823,92.2,"[np.float64(-4.8736969515827635), np.float64(-4.6207508461945075), np.float64(-4.59544525937797), np.float64(-9.153741327531618), np.float64(-7.736601407213796)]"
shorts_only,"{'min_confidence_threshold': 0.5, 'max_entries_per_position': 3, 'position_size_pct': 0.07, 'stop_loss_atr_multiplier': 1.5, 'take_profit_atr_multiplier': 2.5, 'move_sl_to_be_coef': 2.5, 'sl_to_be_add_pips_coef': 3.5, 'rsi_period': 14, 'bb_period': 20, 'bb_std': 2.0, 'momentum_period': 14, 'volume_threshold': 1.0, 'breakout_threshold': 0.001, 'touch_tolerance': 0.001}",-6.80890421034361,7.792536124292559,0.07874195741023265,92.2,"[np.float64(-6.482246932887541), np.float64(-7.903943625569749), np.float64(-7.104435860570528), np.float64(-8.370986565852535), np.float64(-4.182908066837701)]"
shorts_only,"{'min_confidence_threshold': 0.5, 'max_entries_per_position': 3, 'position_size_pct': 0.07, 'stop_loss_atr_multiplier': 1.5, 'take_profit_atr_multiplier': 2.5, 'move_sl_to_be_coef': 2.5, 'sl_to_be_add_pips_coef': 4.5, 'rsi_period': 14, 'bb_period': 20, 'bb_std': 2.0, 'momentum_period': 14, 'volume_threshold': 1.0, 'breakout_threshold': 0.001, 'touch_tolerance': 0.001}",-10.523334876386624,9.057883096334631,0.12797889840345694,92.2,"[np.float64(-10.843120762922952), np.float64(-9.583012872892342), np.float64(-11.954996407799927), np.float64(-11.575263874687234), np.float64(-8.66028046363067)]"
shorts_only,"{'min_confidence_threshold': 0.5, 'max_entries_per_position': 3, 'position_size_pct': 0.07, 'stop_loss_atr_multiplier': 1.5, 'take_profit_atr_multiplier': 2.5, 'move_sl_to_be_coef': 3.0, 'sl_to_be_add_pips_coef': 3.5, 'rsi_period': 14, 'bb_period': 20, 'bb_std': 2.0, 'momentum_period': 14, 'volume_threshold': 1.0, 'breakout_threshold': 0.001, 'touch_tolerance': 0.001}",-4.9275068763145935,7.0462936069823865,0.06456779742220589,92.2,"[np.float64(-3.9917623698424083), np.float64(-6.853179111047275), np.float64(-5.446544679492979), np.float64(-4.662503966692281), np.float64(-3.6835442544980244)]"
shorts_only,"{'min_confidence_threshold': 0.5, 'max_entries_per_position': 3, 'position_size_pct': 0.07, 'stop_loss_atr_multiplier': 1.5, 'take_profit_atr_multiplier': 2.5, 'move_sl_to_be_coef': 3.0, 'sl_to_be_add_pips_coef': 4.5, 'rsi_period': 14, 'bb_period': 20, 'bb_std': 2.0, 'momentum_period': 14, 'volume_threshold': 1.0, 'breakout_threshold': 0.001, 'touch_tolerance': 0.001}",-7.928191775155289,8.211727982590904,0.10786911486111969,92.2,"[np.float64(-7.172164988724465), np.float64(-8.174942983042426), np.float64(-9.63698607977318), np.float64(-6.6905752899987), np.float64(-7.966289534237671)]"
shorts_only,"{'min_confidence_threshold': 0.5, 'max_entries_per_position': 3, 'position_size_pct': 0.07, 'stop_loss_atr_multiplier': 1.5, 'take_profit_atr_multiplier': 3.0, 'move_sl_to_be_coef': 2.5, 'sl_to_be_add_pips_coef': 3.5, 'rsi_period': 14, 'bb_period': 20, 'bb_std': 2.0, 'momentum_period': 14, 'volume_threshold': 1.0, 'breakout_threshold': 0.001, 'touch_tolerance': 0.001}",-7.9259512740084,8.185995722272114,0.08619423755764934,92.2,"[np.float64(-8.1048803934375), np.float64(-9.46282193061963), np.float64(-8.596614073768883), np.float64(-9.05716574753936), np.float64(-4.408274224676633)]"
shorts_only,"{'min_confidence_threshold': 0.5, 'max_entries_per_position': 3, 'position_size_pct': 0.07, 'stop_loss_atr_multiplier': 1.5, 'take_profit_atr_multiplier': 3.0, 'move_sl_to_be_coef': 2.5, 'sl_to_be_add_pips_coef': 4.5, 'rsi_period': 14, 'bb_period': 20, 'bb_std': 2.0, 'momentum_period': 14, 'volume_threshold': 1.0, 'breakout_threshold': 0.001, 'touch_tolerance': 0.001}",-11.462608910133701,9.335657030551051,0.1332287994324743,92.2,"[np.float64(-12.355779186990736), np.float64(-10.952097873784982), np.float64(-13.22151030418314), np.float64(-12.051364984631048), np.float64(-8.7322922010786)]"
shorts_only,"{'min_confidence_threshold': 0.5, 'max_entries_per_position': 3, 'position_size_pct': 0.07, 'stop_loss_atr_multiplier': 1.5, 'take_profit_atr_multiplier': 3.0, 'move_sl_to_be_coef': 3.0, 'sl_to_be_add_pips_coef': 3.5, 'rsi_period': 14, 'bb_period': 20, 'bb_std': 2.0, 'momentum_period': 14, 'volume_threshold': 1.0, 'breakout_threshold': 0.001, 'touch_tolerance': 0.001}",-6.164601285083801,7.543775556302876,0.07338957133031938,92.2,"[np.float64(-5.860664098701023), np.float64(-8.450588960902063), np.float64(-6.978486398293007), np.float64(-5.6089606836321), np.float64(-3.924306283890812)]"
shorts_only,"{'min_confidence_threshold': 0.5, 'max_entries_per_position': 3, 'position_size_pct': 0.07, 'stop_loss_atr_multiplier': 1.5, 'take_profit_atr_multiplier': 3.0, 'move_sl_to_be_coef': 3.0, 'sl_to_be_add_pips_coef': 4.5, 'rsi_period': 14, 'bb_period': 20, 'bb_std': 2.0, 'momentum_period': 14, 'volume_threshold': 1.0, 'breakout_threshold': 0.001, 'touch_tolerance': 0.001}",-9.041210367120511,8.586757116020951,0.11492085902275792,92.2,"[np.float64(-9.050090686234917), np.float64(-9.588655284141927), np.float64(-10.974511301460243), np.float64(-7.531488436402452), np.float64(-8.06130612736302)]"
shorts_only,"{'min_confidence_threshold': 0.5, 'max_entries_per_position': 3, 'position_size_pct': 0.07, 'stop_loss_atr_multiplier': 1.5, 'take_profit_atr_multiplier': 4.0, 'move_sl_to_be_coef': 2.5, 'sl_to_be_add_pips_coef': 3.5, 'rsi_period': 14, 'bb_period': 20, 'bb_std': 2.0, 'momentum_period': 14, 'volume_threshold': 1.0, 'breakout_threshold': 0.001, 'touch_tolerance': 0.001}",-9.877433142039994,8.79379400375918,0.10064704545575616,92.2,"[np.float64(-11.324472661164327), np.float64(-10.449245073654524), np.float64(-11.130410925092464), np.float64(-12.242840206517945), np.float64(-4.240196843770712)]"
shorts_only,"{'min_confidence_threshold': 0.5, 'max_entries_per_position': 3, 'position_size_pct': 0.07, 'stop_loss_atr_multiplier': 1.5, 'take_profit_atr_multiplier': 4.0, 'move_sl_to_be_coef': 2.5, 'sl_to_be_add_pips_coef': 4.5, 'rsi_period': 14, 'bb_period': 20, 'bb_std': 2.0, 'momentum_period': 14, 'volume_threshold': 1.0, 'breakout_threshold': 0.001, 'touch_tolerance': 0.001}",-13.447245648115318,9.870990202815964,0.14553801656232349,92.2,"[np.float64(-15.784518258763878), np.float64(-12.746883706119934), np.float64(-15.698147065526117), np.float64(-14.772886396657672), np.float64(-8.233792813508995)]"
